시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수
경남,남해군,창선면,52453,경상남도 남해군 창선면 창선로97번길 6　　,창선면행정복지센터,128.012088,34.857815,4884039000,5286
경남,밀양시,가곡동,50442,경상남도 밀양시 가곡14길 4,가곡동행정복지센터,128.764563,35.478743,4827054000,7442
경남,밀양시,교동,50420,경상남도 밀양시 교동로 189,교동행정복지센터,128.7571715,35.5109625,4827055000,5323
경남,밀양시,내이동,50423,경상남도 밀양시 중앙로 425-4,내이동행정복지센터,128.746163,35.497101,4827052000,17222
경남,밀양시,내일동,50431,경상남도 밀양시 중앙로 346,내일동행정복지센터,128.7542629,35.493713,4827051000,2519
경남,밀양시,단장면,50417,경상남도 밀양시 단장면 표충로 359,단장면행정복지센터,128.875988,35.515233,4827035000,4259
경남,밀양시,무안면,50408,경상남도 밀양시 무안면 동부1길 13,무안면행정복지센터,128.6513378,35.4707128,4827038000,4675
경남,밀양시,부북면,50402,경상남도 밀양시 부북면 부북로 28,부북면행정복지센터,128.7297462,35.5112087,4827031000,5188
경남,밀양시,산내면,50414,경상남도 밀양시 산내면 산내로 322,산내면행정복지센터,128.880858,35.5842836,4827034000,3667
경남,밀양시,산외면,50411,경상남도 밀양시 산외면 산외로 427,산외면행정복지센터,128.8148415,35.50261,4827033000,2740
경남,밀양시,삼랑진읍,50467,경상남도 밀양시 삼랑진읍 외송중앙길 6,삼랑진읍행정복지센터,128.8376951,35.3958695,4827025000,6218
